"individual_slope","annual_pct_change"
-0.233047399566121,-41.5273737259738
-0.102844563926258,-21.0857495038743
0.0082977432651776,1.9289952560364
-0.112628157466246,-22.843620145191
0.0062311439099742,1.44511619237835
-0.0953137732391687,-19.7054207401118
-0.0680472637877132,-14.5026338015739
-0.0445858955522577,-9.75687946652576
-0.0707573982210967,-15.0345030689272
-0.0456237314337247,-9.97227647145069
-0.182342929256872,-34.2861259949044
-0.143785271632702,-28.1850721703944
-0.0219946304902479,-4.93834532280866
-0.107858763777879,-21.9916240916817
-0.197892321711944,-36.5973108603105
-0.152182465443737,-29.5602940149422
-0.251132055344958,-43.9122595144718
-0.149404112272893,-29.1082189110653
-0.202856279335266,-37.3178736275044
-0.0516587793119891,-11.2146684751933
-0.135931938526422,-26.8746325369319
-0.0804090461482106,-16.9019268070615
-0.113471824808969,-22.9933598609163
-0.0984233726243611,-20.2782859986691
-0.0825354070238986,-17.3077911224238
-0.0667634574690721,-14.2495233987165
-0.0367142168008263,-8.10629049409983
0.0399543696057977,9.63629975715135
-0.1661890712263,-31.7958299121084
-0.0812102229479926,-17.0550829710794
-0.0227948722611625,-5.11334700190228
-0.120711511046645,-24.2664196301578
-0.203807282828862,-37.4549826727793
-0.135249761363162,-26.759679073631
-0.316528759971906,-51.7528971331026
-0.227656315202767,-40.7970040261248
-0.0847398272808801,-17.7264621718203
-0.0210161538295383,-4.72392751108964
0.00145951355482618,0.336630748372579
-0.208835381895676,-38.174929807694
0.0674675676727364,16.8066497508514
-0.165894900038458,-31.7496158817267
-0.164076212122207,-31.4632055823639
-0.162522761366576,-31.2176137473067
-0.135409742664233,-26.7866536829613
-0.0386136850088983,-8.50732718951926
-0.062477860010592,-13.3991529337926
-0.0841199783217927,-17.608953017986
-0.0989165858808756,-20.3687718077022
-0.0372506243499284,-8.21972055806059
-0.0883133204601296,-18.4006537101812
-0.189277194457321,-35.3270300184182
-0.153454630221362,-29.766328854236
-0.17182977855139,-32.6759519239634
-0.0949755864153201,-19.6428706841157
-0.168583424725912,-32.1708186807527
-0.0613239192179182,-13.1687444568745
-0.109598348245626,-22.3034648977278
-0.175214989836579,-33.1986852442458
-0.157872771724391,-30.4772042478244
-0.0250017247182956,-5.59428728656323
-0.159172450921297,-30.6849486867071
-0.163675696741888,-31.3999703748801
-0.0649723958855246,-13.8951520605112
-0.0121002059175845,-2.74771948784095
-0.173579372808137,-32.9466273014425
-0.206890113440563,-37.8973851652956
0.0475738290094201,11.576781305356
-0.0554487959156305,-11.9861124506095
-0.137516988111433,-27.1410325974737
-0.0776083556225817,-16.3643099686114
-0.112105311264608,-22.7506758073214
0.0125853570488074,2.94028280684049
-0.148928982990434,-29.0306190471301
0.00249516617615798,0.576186851744698
-0.161150172756577,-30.9998829850004
-0.11698448833996,-23.6136934075674
-0.168756545977483,-32.1978517955941
-0.0235857515762369,-5.28598470682846
0.0383746800039861,9.23823638995014
-0.259307913443305,-44.9582686139954
-0.104797832439944,-21.439874681964
-0.0454984834011779,-9.94630924918534
-0.0427844515458444,-9.38177555393835
-0.0442387103320704,-9.68470815024893
0.180938494889642,51.6835536860718
-0.0412403040737966,-9.05900618402885
