"SA_code","SA_name","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","ct24pos","ct24all","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","cpp14","cpp15","cpp16","cpp17","cpp18","cpp19","cpp20","cpp21","cpp22","cpp23","cpp24","tpp14","tpp15","tpp16","tpp17","tpp18","tpp19","tpp20","tpp21","tpp22","tpp23","tpp24","ccpp24","ctpp24","c1M","t1M","c1MPPY"
12405,"St Marys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54905,55266,55641,56089,56531,56895,57169,57150,57366,58046,59138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12501,"Auburn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,1,1,3,2,NA,14,86896,90055,93936,97621,100783,104051,105284,104476,105477,109712,113554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1508009574664,NA,NA,NA,1.98446166516178,1.92213433796888,1.89962387447285,0.957157624717639,0.948073987694,2.73443196733265,1.7612765732603,NA,12.3289360128221,NA,123.289360128221,0
12502,"Carlingford",0,3,1,1,1,1,0,1,2,5,4,NA,5,2,9,6,11,2,4,6,12,11,19,68,65724,67286,68884,70944,72641,74111,74749,74358,74980,76881,78354,0,4.45857979371637,1.45171592822716,1.40956247180875,1.37663303093294,1.34932736031089,0,1.34484520831652,2.66737796745799,6.50355744592292,5.10503611813054,NA,7.43096632286063,2.90343185645433,12.6860622462788,8.25979818559767,14.8426009634197,2.67562107854286,5.37938083326609,8.00213390237397,15.608537870215,14.038849324859,24.24892156112,86.7856140082191,242.4892156112,867.856140082191,23.7823439878234
12503,"Merrylands - Guildford",0,1,0,0,0,1,0,0,1,1,0,1,2,3,NA,NA,3,2,3,5,6,8,4,33,151714,154641,157738,160925,163386,165573,166282,164798,165216,169097,172650,0,0.646659036090041,0,0,0,0.603963206561456,0,0,0.605268254890567,0.591376547188892,0,0.659134951289927,1.29331807218008,1.90188794076253,NA,NA,1.81188961968437,1.20277600702421,1.82041044187429,3.02634127445284,3.54825928313335,4.63365189690125,2.31682594845062,19.1138140747176,23.1682594845062,191.138140747176,2.23211794511222
12504,"Parramatta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,2,2,NA,2,NA,11,140504,143355,145919,150934,154137,156666,156903,153321,153118,159235,162662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711723509650971,NA,0.685311714033128,1.98762372957717,NA,NA,NA,1.30445274946028,1.30618216016406,NA,1.2295434705094,NA,6.7624890878017,NA,67.624890878017,0
12601,"Pennant Hills - Epping",0,0,0,0,0,1,0,0,2,2,0,1,NA,NA,1,NA,3,1,NA,2,5,NA,5,13,47200,48258,49301,50521,52744,54395,55185,55057,55373,56622,57379,0,0,0,0,0,1.8384042650979,0,0,3.61186860022032,3.53219596623221,0,2.11864406779661,NA,NA,1.97937491340235,NA,5.51521279529369,1.81208661774033,NA,3.61186860022032,8.83048991558052,NA,8.7139894386448,22.6563725404765,87.139894386448,226.563725404765,8.59054867834409
12602,"Ryde - Hunters Hill",1,1,3,0,2,4,1,3,2,9,7,5,10,9,10,12,12,14,12,15,31,26,33,156,134461,137335,140347,143221,145505,148841,149951,147944,149636,154437,158204,0.743710072065506,0.728146503076419,2.13755905006876,0,1.37452321226075,2.6874315544776,0.666884515608432,2.02779430054615,1.3365767596033,5.82761902911867,4.42466688579303,3.71855036032753,7.28146503076419,6.41267715020627,6.98221629509639,8.24713927356448,8.06229466343279,9.33638321851805,8.11117720218461,10.0243256970248,20.0729099891865,16.4344770043741,20.8591438901671,98.6068620262446,208.591438901671,986.068620262446,20.4983967769066
12701,"Bringelly - Green Valley",0,1,0,0,1,0,0,0,0,1,0,NA,2,3,1,3,NA,1,1,1,1,1,3,14,94410,100032,106434,113983,120704,128426,135845,143807,152878,161965,170887,0,0.999680102367242,0,0,0.82847295864263,0,0,0,0,0.617417343253172,0,NA,1.99936020473448,2.81864817633463,0.877323811445566,2.48541887592789,NA,0.73613309286319,0.695376442036897,0.654116354217088,0.617417343253172,0.585182020867591,1.75554606260277,8.19254829214627,17.5554606260277,81.9254829214627,2.09882528748659
12702,"Fairfield",0,0,0,0,0,0,0,0,0,0,1,NA,NA,3,2,3,4,4,2,7,6,4,1,35,188654,190208,192241,195458,197601,198933,198451,195725,193442,196147,198113,0,0,0,0,0,0,0,0,0,0,0.504762433560645,NA,NA,1.56054119568666,1.02323772882154,1.51821094022804,2.01072722977083,2.01561090647061,1.02184186997062,3.61865572109469,3.05893029207686,2.01904973424258,0.504762433560645,17.6666851746226,5.04762433560645,176.666851746226,0.46620633453195
12703,"Liverpool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,5,4,NA,14,115854,118613,121860,125372,129070,132602,135354,136871,139624,143991,147623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843077908829555,NA,0.797626264237629,0.774773378786705,NA,NA,0.730614958610663,0.716209247693806,3.47243924967533,2.70960487186956,NA,9.48361705154346,NA,94.8361705154346,0
12801,"Cronulla - Miranda - Caringbah",1,0,1,1,1,0,0,0,0,0,1,2,2,1,4,1,5,3,3,2,6,4,5,33,112437,113534,114494,115156,115827,116654,117585,118252,119113,121298,123132,0.889386945578413,0,0.87340821353084,0.868387231234152,0.863356557624734,0,0,0,0,0,0.812136568885424,1.77877389115683,1.76158683742315,0.87340821353084,3.47354892493661,0.863356557624734,4.28617964236117,2.55134583492792,2.53695497750567,1.67907785044454,4.94649540800343,3.2485462755417,4.06068284442712,26.800506773219,40.6068284442712,268.00506773219,3.8835494399145
12802,"Sutherland - Menai - Heathcote",0,0,0,0,0,0,0,0,0,1,1,1,NA,2,4,NA,4,1,1,1,5,5,2,24,110879,111084,111357,111646,111784,111940,112170,112140,112185,113160,114213,0,0,0,0,0,0,0,0,0,0.883704489218805,0.875557073187816,0.901884035750683,NA,1.7960253957991,3.58275262884474,NA,3.57334286224763,0.891503967192654,0.891742464776173,0.891384766234345,4.41852244609403,4.37778536593908,1.75111414637563,21.0133697565076,17.5111414637563,210.133697565076,1.62264169312925
19797,"Migratory - Offshore - Shipping (NSW)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19999,"No usual address (NSW)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101,"Ballarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,2,NA,7,102070,103628,105668,107732,109827,112082,114014,115935,118484,120658,123562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892203922128442,NA,2.58765687669815,NA,0.828788808035936,1.61862061151487,NA,5.66517214030203,NA,56.6517214030203,0
20102,"Creswick - Daylesford - Ballan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,3,NA,6,28119,28394,28730,29124,29569,30012,30473,30788,30892,31119,31498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43359428649911,NA,3.33200053312009,NA,NA,NA,3.21347086988656,9.52441424852372,NA,19.0488284970474,NA,190.488284970474,0
20103,"Maryborough - Pyrenees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,24919,25215,25596,25854,26070,26305,26396,26588,26785,27041,27400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76109523093125,NA,NA,NA,NA,3.64963503649635,NA,36.4963503649635,0
20201,"Bendigo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,5,NA,3,1,2,2,NA,17,92457,94035,95934,97505,99015,100711,102023,102940,103871,104883,106022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08158387142131,NA,1.04238330518898,NA,2.01989597535727,4.96470097606021,NA,2.91431902078881,0.962732620269373,1.90688672139432,1.88640093565486,NA,16.0344079530663,NA,160.344079530663,0
20202,"Heathcote - Castlemaine - Kyneton",0,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,1,1,NA,NA,1,NA,1,6,46262,47120,48091,48920,49765,50533,51394,52185,52930,53576,54077,0,0,0,0,0,1.9789048740427,0,0,0,0,0,NA,NA,2.07939115427003,2.04415372035977,2.00944438862654,1.9789048740427,1.94575242246177,NA,NA,1.86650739136927,NA,1.84921500822901,11.095290049374,18.4921500822901,110.95290049374,1.80227916222855
20203,"Loddon - Elmore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11382,11436,11511,11619,11752,11876,11989,12141,12296,12410,12655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20301,"Barwon - West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,NA,NA,6,18394,18783,19310,19888,20452,21066,21740,22397,22879,23391,24016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17866390471258,5.02815768302494,NA,4.74698566410329,4.59981600735971,NA,NA,8.55029712282502,NA,NA,24.983344437042,NA,249.83344437042,0
20302,"Geelong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,8,NA,3,3,NA,5,3,NA,27,185558,188762,193146,197711,202134,206410,209724,212023,215372,219258,223939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52976764391138,1.03548610895385,1.01157750453945,3.95777058782788,NA,1.43045145047777,1.41494083189088,NA,2.28041850240356,1.33965052983178,NA,12.0568547684861,NA,120.568547684861,0
20303,"Surf Coast - Bellarine Peninsula",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,1,NA,1,NA,3,3,2,1,1,11,68202,70891,73928,77248,80737,84745,88864,93195,96432,99285,101887,0,0,0,0,0,0,0,1.07301893878427,0,0,0,NA,NA,NA,1.29453189726595,NA,1.18001062009558,NA,3.21905681635281,3.11100049776008,2.01440298131641,0.981479482171425,0.981479482171425,10.7962743038857,9.81479482171425,107.962743038857,1.06904536387097
20401,"Upper Goulburn Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,4,52885,53619,54551,55524,56599,57672,58690,59693,60437,61224,62249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66629392678411,NA,NA,NA,NA,NA,NA,1.63334640010453,1.60645150926119,NA,6.42580603704477,NA,64.2580603704477,0
20402,"Wangaratta - Benalla",0,0,1,0,0,0,0,0,0,0,0,NA,NA,1,NA,2,1,NA,NA,1,1,1,1,7,45638,45984,46542,47005,47475,47759,47998,48279,48512,48726,49047,0,0,2.14859696618108,0,0,0,0,0,0,0,0,NA,NA,2.14859696618108,NA,4.21274354923644,2.09384618605917,NA,NA,2.06134564643799,2.05229241062267,2.03886068464942,2.03886068464942,14.2720247925459,20.3886068464942,142.720247925459,1.91217385484688
20403,"Wodonga - Alpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,4,69071,70197,71482,72533,73579,74460,75434,76236,76926,77687,78341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44778561190659,NA,1.39895358272013,1.37868280644672,NA,NA,NA,NA,NA,NA,1.27647081349485,NA,5.1058832539794,NA,51.058832539794,0
20501,"Baw Baw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,2,NA,7,46791,47987,49446,51040,52601,54198,55902,57761,59414,60774,62040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8022090834775,1.84508653455847,1.78884476405138,NA,NA,1.64544048441768,3.22372662798195,NA,11.2830431979368,NA,112.830431979368,0
20502,"Gippsland - East",1,0,1,0,0,1,0,0,1,2,4,2,NA,1,2,NA,2,NA,NA,1,3,9,10,20,44391,44982,45713,46313,46980,47567,47982,48588,49060,49305,49539,2.25270888243112,0,2.1875615251679,0,0,2.10229781150798,0,0,2.03832042397065,4.05638373390123,8.07444639576899,4.50541776486225,NA,2.1875615251679,4.31844190616026,NA,4.20459562301596,NA,NA,2.03832042397065,6.08457560085184,18.1675043904802,20.1861159894225,40.372231978845,201.861159894225,403.72231978845,19.2152492217824
20503,"Gippsland - South West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3,60602,61518,62742,64255,65841,67524,69392,71238,72693,73726,74753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48095491973224,NA,NA,2.75129654849848,NA,NA,NA,4.01321686086177,NA,40.1321686086177,0
20504,"Latrobe Valley",0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,1,2,3,3,1,1,2,3,1,17,73965,74099,74462,74936,75433,75968,76558,76967,77560,78004,78686,0,0,0,0,0,0,1.30619922150526,0,0,0,0,1.35199080646252,NA,NA,1.33447208284403,2.65135948457572,3.94903117101938,3.91859766451579,1.29925812361142,1.28932439401753,2.56397107840624,3.81262232163282,1.27087410721094,21.604859822586,12.7087410721094,216.04859822586,1.19526007664008
20505,"Wellington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,5,42834,43058,43417,43778,44134,44573,44997,45358,45697,45998,46416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30324527258908,NA,2.26582680019939,4.48702129091603,2.22237038024757,NA,NA,NA,NA,NA,10.7721475353326,NA,107.721475353326,0
20601,"Brunswick - Coburg",2,0,1,0,0,1,0,0,0,0,0,2,NA,2,1,NA,3,3,NA,1,4,1,4,17,88035,89876,91941,93081,94126,94712,95057,91068,92141,95988,99537,2.27182370648038,0,1.08765403900327,0,0,1.05583241827857,0,0,0,0,0,2.27182370648038,NA,2.17530807800655,1.07433310772338,NA,3.16749725483571,3.15600113616041,NA,1.08529319195581,4.16718756511231,1.00465153661453,4.0186061464581,17.0790761224469,40.186061464581,170.790761224469,3.90030051815492
20602,"Darebin - South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,6,53480,54380,55436,55834,56033,56231,56399,53875,53981,55395,56543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8698578908003,1.83891136447223,1.80388195396493,NA,NA,1.77837847450694,1.77308108299793,NA,NA,NA,1.76856551650956,NA,10.6113930990574,NA,106.113930990574,0
20603,"Essendon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,4,67305,68764,70335,71184,71730,71999,72376,69421,69463,72005,74369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42176725670008,NA,NA,1.38890817928027,NA,NA,NA,NA,2.68929258158641,NA,5.37858516317283,NA,53.7858516317283,0
20604,"Melbourne City",1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,2,2,2,3,1,4,3,1,25,127975,136873,146099,155948,163350,168936,170568,153091,160314,177381,189379,0.781402617698769,0,0,0,0,0,0,0,0,0,0,3.12561047079508,1.46120856560461,0.684467381706925,0.641239387488137,1.2243648607285,1.18388028602548,1.17255288213498,1.95961878882495,0.623775839914168,2.25503295166901,1.58412495577651,0.528041651925504,13.2010412981376,5.28041651925504,132.010412981376,0.571456654441304
20605,"Port Phillip",0,0,0,0,0,1,0,0,0,0,0,NA,NA,1,2,2,1,1,3,3,2,3,1,18,104462,106392,108637,109530,110745,111798,110595,103458,104111,109531,112672,0,0,0,0,0,0.894470384085583,0,0,0,0,0,NA,NA,0.92049670001933,1.82598374874464,1.80595060725089,0.894470384085583,0.904200009042,2.89972742562199,2.88153989491985,1.82596707781359,2.66259585345072,0.887531951150241,15.9755751207043,8.87531951150241,159.755751207043,0.838974739309574
20606,"Stonnington - West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,5,2,3,NA,16,63128,64845,67280,68120,68979,69109,68074,63519,63550,66820,68620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93599530240752,NA,1.44698953826564,NA,4.72299626883295,7.86782061369001,2.99311583358276,4.37190323520839,NA,23.3168172544448,NA,233.168172544448,0
20607,"Yarra",0,1,0,1,0,0,0,0,0,0,0,1,2,2,3,2,3,1,1,2,4,2,2,23,88037,90752,93743,95313,96368,97471,97615,92481,93345,98431,101733,0,1.10190409026798,0,1.04917482400092,0,0,0,0,0,0,0,1.13588604791167,2.20380818053597,2.13349263411668,3.14752447200277,2.07537771874481,3.07783853659037,1.02443272038109,1.08130318660049,2.14258931919224,4.06376040068678,1.96593042572223,1.96593042572223,22.6081998958057,19.6593042572223,226.081998958057,1.91334645251218
20701,"Boroondara",1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,NA,4,2,5,6,5,3,2,32,172660,174753,177276,178650,179386,179663,177875,169789,169632,174537,178008,0.579172941040195,0,0,0,0,0,0,0,0.589511412940955,0,0,1.15834588208039,0.572236242010151,0.564092150093639,1.67926112510495,NA,2.22639052002917,1.1243851018974,2.94483152618839,3.53706847764573,2.86472209330973,1.6853175138196,1.12354500921307,17.9767201474091,11.2354500921307,179.767201474091,1.03507400002795
20702,"Manningham - West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,3,1,2,1,NA,13,92613,93829,95361,96849,97799,99631,100990,99303,100139,102932,104807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06576857901075,NA,NA,1.02250534259042,2.00740733305899,1.98039409842559,3.02105676565663,0.998611929418109,1.94303035013407,0.954134742908394,NA,12.4037516578091,NA,124.037516578091,0
20703,"Whitehorse - West",0,0,0,0,1,0,0,0,0,1,0,1,NA,NA,1,2,2,1,2,3,2,2,2,16,103254,104888,106953,108868,110406,111676,112582,108426,109860,114813,118702,0,0,0,0,0.905747876021231,0,0,0,0,0.870981509062563,0,0.968485482402619,NA,NA,0.918543557335489,1.81149575204246,1.79089508936566,0.888241459558366,1.84457602420084,2.73074822501365,1.74196301812513,1.68489157722701,1.68489157722701,13.479132617816,16.8489157722701,134.79132617816,1.65230810919774
20801,"Bayside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,3,3,5,NA,4,NA,NA,19,99797,101268,102912,103665,104623,105128,105018,102328,102241,104272,106118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971703980099502,2.89393720156273,NA,2.85366410471045,2.85665314517511,4.88624814322571,NA,3.83612091453123,NA,NA,17.9045967696338,NA,179.045967696338,0
20802,"Glen Eira",0,0,0,0,0,0,0,0,0,0,1,3,NA,1,NA,2,4,4,2,2,4,6,1,28,151442,153806,156621,158759,160385,161863,162613,158280,159488,164770,169145,0,0,0,0,0,0,0,0,0,0,0.591208726240799,1.9809564057527,NA,0.638483983629271,NA,1.24699940767528,2.47122566614977,2.45982793503594,1.26358352287086,1.25401284109149,2.42762638829884,3.5472523574448,0.591208726240799,16.5538443347424,5.91208726240799,165.538443347424,0.569096252387359
20803,"Kingston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,4,2,1,NA,2,6,2,NA,23,118330,120210,122711,123750,125038,126094,126174,123786,124101,126637,128877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83187754762499,NA,4.04040404040404,3.19902749564133,1.58611829270227,0.792556311125905,NA,1.6115905593025,4.73795178344402,1.55186728430985,NA,17.8464737695632,NA,178.464737695632,0
20804,"Stonnington - East",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,2,3,NA,NA,9,42766,43183,43723,44014,44361,44691,44536,42671,42974,44515,45418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28712576904604,4.54400872449675,NA,2.23758698619409,NA,NA,4.65397682319542,6.73930135909244,NA,NA,19.8159320093355,NA,198.159320093355,0
20901,"Banyule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,1,3,2,NA,1,NA,2,NA,19,125107,126088,127447,128660,129645,130607,130294,127370,127427,129602,131931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39794735706235,3.17238753886175,0.784639889522704,1.55448468832582,0.771337112885187,2.29696723759063,1.53499009931386,NA,0.78476304079983,NA,1.51594394039308,NA,14.4014674337343,NA,144.014674337343,0
20902,"Darebin - North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,5,NA,2,NA,3,NA,13,96031,97594,99690,100691,101070,101067,100657,96421,96624,100288,103420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04930630981413,NA,0.993137420424864,NA,NA,4.96736441578827,NA,2.06987911905945,NA,2.90079288338813,NA,12.5701024946819,NA,125.701024946819,0
20903,"Nillumbik - Kinglake",0,0,0,0,0,0,0,1,0,0,0,NA,NA,2,2,1,1,1,3,1,2,2,1,15,67289,67597,68158,68463,68663,68617,68494,67687,67375,67617,68092,0,0,0,0,0,0,0,1.47738856796726,0,0,0,NA,NA,2.93435840253529,2.92128595007522,1.45638844792683,1.45736479298133,1.45998189622449,4.43216570390178,1.48423005565863,2.95783604714791,2.93720260823592,1.46860130411796,22.0290195617694,14.6860130411796,220.290195617694,1.33680546272184
20904,"Whittlesea - Wallan",1,0,0,0,0,0,0,0,1,0,0,3,6,NA,1,1,1,1,2,1,2,3,2,21,202758,212533,223805,232044,239341,246162,252583,254784,261823,271333,281619,0.493198788703775,0,0,0,0,0,0,0,0.381937415735058,0,0,1.47959636611132,2.82309100233846,NA,0.430952750340453,0.417813914038965,0.406236543414499,0.395909463423904,0.784978648580759,0.381937415735058,0.737101642631011,1.06526903369446,0.710179355796306,7.45688323586122,7.10179355796306,74.5688323586122,0.746607137190928
21001,"Keilor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,9,59250,60338,61513,62149,62768,63359,63187,62124,62196,63042,64063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59316849349987,3.15661547688568,1.58260401664899,1.60968385809027,3.21564087722683,3.17248818248152,NA,NA,14.0486708396422,NA,140.486708396422,0
21002,"Macedon Ranges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,4,29161,29828,30674,31296,31851,32374,32835,33213,33666,34324,35115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09106136744328,NA,NA,2.91341335508682,2.84778584650434,NA,11.3911433860174,NA,113.911433860174,0
21003,"Moreland - North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,6,1,NA,10,75258,77168,79507,81221,82691,83689,84021,81472,81792,84252,85970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19490016609112,NA,NA,2.4452269170579,7.12149266486256,1.16319646388275,NA,11.6319646388275,NA,116.319646388275,0
21004,"Sunbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39320,39949,40924,41699,42582,43905,45102,45464,46317,48097,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21005,"Tullamarine - Broadmeadows",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,2,2,NA,12,154167,160525,168560,177183,185929,195222,203189,206755,212702,221107,228673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537839713008729,0.512237350298634,0.492152626372491,1.93465696113758,0.470141324482139,0.904539431135152,0.87461134458375,NA,5.2476680675025,NA,52.476680675025,0
21101,"Knox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,3,3,2,1,1,4,4,NA,24,157479,158746,160400,161566,162500,163349,163282,160520,159590,161808,163339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635005302294274,0.629937132274199,NA,2.47576841662231,1.84615384615385,1.83655853418142,1.22487475655614,0.622975330176925,0.626605677047434,2.47206565806388,2.4488946301863,NA,14.6933677811178,NA,146.933677811178,0
21102,"Manningham - East",0,0,0,1,1,1,0,0,0,0,0,NA,1,NA,1,4,5,4,2,1,NA,1,3,19,26937,27080,27328,27381,27394,27328,27072,26591,26495,26650,27016,0,0,0,3.65216756144772,3.6504344016938,3.65925058548009,0,0,0,0,0,NA,3.69276218611521,NA,3.65216756144772,14.6017376067752,18.2962529274005,14.7754137115839,7.52134180737844,3.77429703717683,NA,3.7015102161682,11.1045306485046,70.3286941071957,111.045306485046,703.286941071957,10.0917678086063
21103,"Maroondah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,2,1,NA,3,5,2,NA,NA,21,110980,112574,114347,115758,116653,117503,117825,115610,115294,116970,118885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901063254640476,0.888304581875033,1.74906206546739,3.45548471811883,1.7144865541392,0.851042101052739,NA,2.59493123432229,4.33673911912155,1.70984012994785,NA,NA,17.6641292004879,NA,176.641292004879,0
21104,"Whitehorse - East",0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,NA,NA,NA,1,1,NA,2,2,1,7,61810,62542,63443,64284,64812,64972,65005,63435,63525,64600,65543,0,0,0,0,0,0,0,0,0,1.54798761609907,0,NA,NA,1.57621802247687,NA,NA,NA,1.53834320436889,1.57641680460314,NA,3.09597523219814,3.05143188441176,1.52571594220588,10.6800115954412,15.2571594220588,106.800115954412,1.42051306090734
