"measure","cum_denom","cum_event"
"cases | tested",0.994766274734729,1
"cases | tested",0.994909664468024,1
"cases | tested",0.995196443934614,1
"cases | tested",0.996128477201032,1
"cases | tested",0.996415256667623,1
"cases | tested",0.996558646400918,1
"cases | tested",0.996917120734155,1
"cases | tested",0.996988815600803,1
"cases | tested",0.997132205334098,1
"cases | tested",0.997347289934041,1
"cases | tested",0.997490679667336,1
"cases | tested",0.997562374533983,1
"cases | tested",0.997634069400631,1
"cases | tested",0.997849154000574,1
"cases | tested",0.998135933467164,1
"cases | tested",0.998924577000287,1
"cases | tested",0.999856610266705,1
"cases | tested",0.999928305133352,1
"cases | tested",1,1
